id,student_id,true_event_observed,months_to_event,actual_salary,placement_city_tier,employer_type,event_observed,is_noisy_label,noise_type,placement_status
3149b635-d263-51a8-9956-63fe07521c14,78be84c4-320f-5daf-9219-68c4ee987f1f,False,7,,,,False,False,none,searching
e41a44bf-cb7f-5836-a42d-b24b2d3ff926,2d2ebbf0-f244-5425-9573-0ed17c367aa0,True,7,1188852.78,1.0,Mid-size,True,False,none,placed
cf5b4d23-c388-54a9-84d8-0e743f0c35bf,8f6109cb-f77a-517c-8b6d-e395c6f9f998,True,8,738741.12,1.0,MNC,True,False,none,placed
787555bf-f819-5345-933f-78a206bbd43c,50262402-08b8-5a75-b301-c2cc1189f2db,True,7,457802.99,2.0,Startup,True,False,none,placed
b64d7aea-c18f-5bc2-983d-cb21c32c1e6e,4375bfd0-b0f9-556e-a732-b1df9511f94c,False,12,,,,False,False,none,searching
db934095-2d41-5e87-915c-9a9a579184be,1120ecce-c3be-54a1-896c-392afd74c543,False,6,,,,False,False,none,searching
883851bc-1bc4-5b9b-b8a0-a6e0ae8554fa,f4735f46-39b3-5cd4-8ede-7ebba0670ace,False,4,,,,False,False,none,searching
afda0053-7e7c-593b-82b0-b0d2714e21c5,9ac8cb37-a8f9-5a66-a36c-8a90407f0027,False,6,,,,False,False,none,searching
0838688c-2d4e-51ba-b916-b304be5f656f,2d4bd10e-56b6-5f2c-a4c9-02ff06b3df92,True,8,483694.79,1.0,Local/SME,True,False,none,placed
c5e61e7c-d275-58ee-b0c2-08281d916daa,9491794e-7f1e-54ac-a04b-2566af9b5145,False,11,,,,False,False,none,searching
755fd037-4ddb-5e1c-940e-94245fcae179,3f2e9087-85ac-54f9-a4c9-d4e21e311300,False,9,,,,False,False,none,searching
c0b49b4d-7997-5cc4-af61-e9adb8e6b83b,ac2425d0-7671-5939-a3f1-ee9973f005c8,True,3,380157.5,1.0,Startup,True,False,none,placed
613a5ac5-a3cb-5bae-aa29-f96e1a7be40d,77bfb903-a8d3-545d-8b6c-d9613b09533a,False,9,,,,False,False,none,searching
5e01d2a2-c00b-5985-8631-3d3d026216d2,b51d0c7e-cc78-522d-a73f-5f54af172eb3,False,7,,,,False,False,none,searching
94196286-4638-5273-8241-8f13c3ce6b8b,9948ff27-639c-5e1c-b2b0-f3a32a986ee7,False,6,,,,False,False,none,searching
f476c346-0bbc-50a2-9a33-6020ada9fbce,348249e3-db52-5d92-a827-79264ebb71e4,False,11,,,,False,False,none,searching
59638748-4fab-5dc6-adb3-c3f3e8dd1812,3656aa91-2daa-5485-97e7-bdd48b9f65bd,True,3,396331.29,1.0,Local/SME,True,False,none,placed
8af1d672-6bc9-512f-aafe-b316bd8701dc,0ddc79a9-5ecd-582b-a026-685e0e8f51cf,False,12,,,,False,False,none,searching
8cb62d95-2eff-561e-b52d-8d0fb1fff80b,6995b692-6415-540a-bae4-175248f0b94f,False,6,,,,False,False,none,searching
b0984437-ecee-5790-b949-c9c69fc6b85c,122aac25-2463-5782-b9f7-eb550d027743,True,1,444450.44,1.0,Mid-size,True,False,none,placed
da7fbe59-e65f-5bd4-bc75-f297bcaaaccc,97f71251-d385-598e-95b1-87a4c58a0906,True,1,427377.28,1.0,Startup,True,False,none,placed
7f872dd1-1cbf-577b-84d4-b47058bd931e,8474a8da-0f8a-5aae-bb94-d35b2c3d689f,False,7,,,,False,False,none,searching
894560da-0e57-5492-8ded-3cb40d99b966,d22ed50e-f13b-5bd4-977d-3014458f4bc3,False,7,,,,False,False,none,searching
ae142c94-7b50-51bd-a79c-c5b1592d119e,49415fc0-d8f2-53b5-b882-5340a0eb6782,True,5,478309.92,1.0,Mid-size,True,False,none,placed
d09949ca-4a43-59d9-81f0-3f570520f3fc,592cf444-c358-535f-8920-9837a32b1112,True,12,488654.05,1.0,Startup,True,False,none,placed
74fbabea-c304-5cc7-82d8-18776e2ba518,94f84b92-f739-50ab-8abb-cd56b08b8693,True,4,466876.08,1.0,Local/SME,True,False,none,placed
6b685fb7-23fc-5f7f-ae23-840fa85c0c6c,d9d4462c-1236-510d-999c-da862f8b1ce5,False,4,,,,False,False,none,searching
815218fb-010d-5276-b181-9ea32477e74d,7655be53-e773-5c14-8416-75e4327a3e9f,False,5,,,,False,False,none,searching
2dc81eaa-213a-5b30-a45b-e5d78d4d738a,9bb24274-340e-5180-856d-b8681ca6bc2b,False,12,,,,False,False,none,searching
f7fd67b5-ada2-5c55-bf22-4c92c7f5a968,20f21f0e-e115-5917-b4d6-2fa74d8d3d78,False,4,,,,False,False,none,searching
95bcf6c8-ea33-513f-8019-67bb6ec86b95,eaefc12e-304e-573c-aad6-bddcc6089ed5,True,7,485731.62,3.0,Local/SME,True,False,none,placed
7845a1ed-c27a-55bd-a526-931d92b7dc86,38a00f29-b3bd-5b67-bd34-1dc269258022,True,12,458310.33,1.0,Startup,True,False,none,placed
db09caf2-e267-5f99-aa34-3136301a7e5e,d08782e4-62f1-5d9f-b5cc-979c1054080d,False,5,,,,False,False,none,searching
3f51cadb-71da-5f39-86fb-b6c706137ce6,8dbc3d71-c26f-5ce6-a57a-923f4b34928f,False,6,,,,False,False,none,searching
f667a35b-10e7-5f00-8bbd-dc31d0bc8f68,e408bef3-c4ea-5383-bf5d-5a4db1351aff,False,7,,,,False,False,none,searching
2e9ae86e-d820-5237-bd10-e0b8545cd1b0,c47f57ff-7144-58ed-b5ad-b6d75bfa6597,True,8,407003.71,1.0,Startup,True,False,none,placed
dda6148a-9dc5-5ff6-966b-a02c5f0dcfc8,551b5910-8c35-5831-b69f-e6c2429f766b,False,11,,,,False,False,none,searching
ef64d124-b12d-5390-8854-03e8053dd495,f5485e70-9e06-52d1-a0c1-6ffbf7c6e1bc,False,10,,,,False,False,none,searching
402c3145-3e94-5de9-897d-6595d6b91876,448accd3-63c9-56b4-93c6-3a7c2e370890,True,3,424960.24,3.0,Mid-size,True,False,none,placed
952043dc-2fe2-580f-af2b-064447c69b15,a404bfa7-0eaf-5cbf-b156-25cd113cb19c,False,12,,,,False,False,none,searching
dcbc25bc-c8aa-5fa7-9aab-672fa8ae9ef6,53a41ad9-d46a-556f-85e8-c324d4a8e03b,True,4,386677.41,1.0,Startup,True,False,none,placed
7659ead4-0408-5f7e-8b63-74bc9d4dda4f,5f5a4810-c8cb-5fdf-9949-913ad3df8965,False,12,,,,False,False,none,searching
d9dfb383-ab93-5ca6-a60b-a4c625b1e54d,285582f9-09b4-559c-8593-cb706c95e091,False,6,,,,True,True,false_positive,placed
3947a477-dc8b-5732-b013-d376ab63b780,e6410bfb-82a4-530a-8f46-12f3433cc152,False,11,,,,False,False,none,searching
7a5a7226-5d5c-51d4-acc6-a2943a13470e,760dcc79-be7b-5cf5-8522-d8b11b507a7b,False,10,,,,False,False,none,searching
90e99821-a5e3-526c-ab00-bdaa0f588052,ff4c91ad-2bdc-543c-b601-6e353c5d8a21,False,8,,,,False,False,none,searching
58b3ae77-23b8-500e-a7d1-5d83bc8d3596,e2566a14-a14f-52b0-a6f8-5eb17ab41128,False,8,,,,False,False,none,searching
3933ec59-04f3-5404-8890-6c45c43491d7,463c6673-203b-559d-955b-454366e7ee7b,False,11,,,,False,False,none,searching
bb0fe21e-ac82-510f-8c40-b1570bf5c7dd,77140936-e62d-5ab6-ba95-aa9dcfefba38,True,3,,,,False,True,clerical,searching
d9aacac6-9921-5797-bcfd-12e1a8deaf59,aac90bdb-bf7e-5337-aac6-1bb4952d07e1,False,8,,,,False,False,none,searching
5ca28f8c-600e-5208-aa21-5fb5cb5b9a9d,5d5224c2-b70d-5fcc-b914-d155eea3ce79,True,2,435839.72,3.0,Startup,True,False,none,placed
5eea12ed-3718-538e-888a-36d7e90b9159,1ce5942c-414f-5079-b3f8-c2cffd1d4590,True,1,414666.81,2.0,Startup,True,False,none,placed
389680c2-9216-5cfd-a87d-22dbe65838e4,43181ec9-a3a0-54c2-bb93-3a20e019ffbd,False,7,,,,False,False,none,searching
1ccf3183-ef1e-5cc5-b42f-92272a5f1420,01421b65-9f1c-5be0-91a1-7431c971f94e,False,6,,,,False,False,none,searching
f5634802-c341-5d3b-ba4c-b10f9004290f,ef3a088b-da8f-584b-8e53-88c8ba6886f3,False,6,,,,False,False,none,searching
1beae80a-9a85-5d0d-857e-9b46dc944fcb,14610c0a-a32c-5568-a1e4-bd94bb54e24b,False,12,,,,False,False,none,searching
98e15e91-539e-5e3c-9b06-17d410959ece,55f58628-f134-50fc-b4e3-75e426d64624,True,4,449051.72,1.0,Startup,True,False,none,placed
a9f55fed-6b26-52f2-b063-f29a5a427cb7,ccbb13cd-df03-5f55-9775-c5754c6d7859,True,12,378702.52,1.0,Startup,True,False,none,placed
37d85304-529d-573b-976f-4dd23ec98d41,367a6e80-64b7-5555-9d9a-5942860c629d,True,8,429773.47,1.0,Local/SME,True,False,none,placed
239754ce-e769-5056-946f-546b466300df,3bbcbe60-22bf-570b-9583-2dc2ea932fe9,False,6,,,,False,False,none,searching
0b9dd189-a692-569b-9bfc-e1aefed96cca,0e6c1204-3662-5e57-bdaa-b4647538627b,True,9,483520.08,2.0,Startup,True,False,none,placed
c0c4d401-0c97-5ed2-bb6d-c89334661086,ef02ffae-5b15-5b34-8401-fdf0501a814c,False,6,,,,False,False,none,searching
78b89d4e-3bb2-5483-a97d-5a94b03d3353,3a0c4d72-9868-5938-8628-46f824ff4b08,False,6,,,,False,False,none,searching
762ba4be-0e8f-5597-87c0-448c7852b3dc,bd4263cf-2fed-5f74-bdff-bd354f3ae328,True,1,458229.55,3.0,Startup,True,False,none,placed
0301ec83-e376-54be-95e7-be141f21fb38,e6cd43b5-2c0c-58ba-a599-2a5443b8bf65,False,10,,,,False,False,none,searching
adbfbf42-2946-5d7d-b52c-fe4a71597453,66df6170-5f2f-5ff3-8354-2d2d94b7d58a,True,7,370016.84,1.0,Startup,True,False,none,placed
dc1abaed-e551-563b-8e1f-7195a23eeed2,b4392f08-1ac8-5d25-9f21-c3d421d7f25e,True,1,637901.35,1.0,MNC,True,False,none,placed
73379baf-5ef6-5ed8-9cfe-5f618614d20c,57ffbcfe-4f1b-56c4-8554-54a2a2b19b84,False,9,,,,False,False,none,searching
04d4e7aa-94e5-5451-909a-530e9aa1fc49,3e2eba73-455a-55cf-bc9b-c8a3dc3de27e,True,4,402311.34,1.0,Startup,True,False,none,placed
81dbce18-cf2a-5422-8e25-8b80e8668de9,b3154eab-c65a-5df4-8369-498e34c77ced,False,10,,,,False,False,none,searching
f90824a0-43fc-553d-a617-eccbc6067cdf,61799d35-8431-5abf-8181-029acb726982,True,6,451735.45,1.0,Mid-size,True,False,none,placed
08faa6c4-b8b5-5d13-a15f-72cc027b948d,32af04d2-f0e7-5df8-92c7-1f309b6f90fe,False,11,,,,False,False,none,searching
8cd0e100-a1ea-509d-b301-d7caf487e481,3930accd-4f10-5ed9-9d89-bb7e908672c6,False,7,,,,False,False,none,searching
abaf1b6d-30e2-5701-90b6-9ff9743c6715,f039bd4b-5e70-5004-9339-41606fce41c8,True,9,663691.08,3.0,MNC,True,False,none,placed
5ad15e04-3479-5e2a-a211-45a12d620dae,2fd34e9c-74e9-5c4d-adaf-02a5932bd356,True,2,1002429.57,1.0,Mid-size,True,False,none,placed
9ef1954b-6940-5925-9426-cf49f086671c,a9447961-2655-5b8b-9b3d-8cd7289e04ec,True,1,439426.97,1.0,Startup,True,False,none,placed
d896fa18-40e6-53a0-864c-39f1e4a5c6d8,6484914e-1c83-5061-9ef9-cac3d0b52011,False,11,,,,False,False,none,searching
3b8f268e-65e7-59e3-94bb-9d185574917f,0ad4dd5f-135a-5406-b60d-db178f9e8d0d,True,1,512887.03,1.0,Startup,True,False,none,placed
7977f36e-a707-59f8-94d9-f659a0408874,8524c645-43e9-5b41-be76-fcdaf0332566,False,4,,,,False,False,none,searching
def65ce8-e7b8-55c7-9be5-a630dd1fb89b,3f707b80-4ed2-55b0-9194-ec66d91f8bd2,False,9,,,,False,False,none,searching
3cc80a69-8be0-5bba-a9df-6a179a30506b,2c9c2600-c1a1-5e03-bfba-8954e561905f,False,12,,,,False,False,none,searching
5ce0a438-07d0-570b-a7ed-090b9c46cbcb,b26ddce7-a225-5def-b5f1-6a2de539ae60,False,5,,,,False,False,none,searching
7455c257-dcd6-57b1-8b81-a005e949194f,87125598-d29b-5043-b5da-7587a53e6ae9,True,1,749359.01,3.0,MNC,True,False,none,placed
ce245c16-0d83-5e0d-b4f5-a11e4a89d1a2,cf826156-d988-5ecb-95b8-87336bc42f0f,True,2,955578.15,2.0,Mid-size,True,False,none,placed
60baf908-8abe-5a67-a6b0-478acff91b11,e20e2f0f-d92e-5972-823e-031ac8fe24ac,True,4,,,,False,True,clerical,searching
b596246f-e914-57cb-a9f7-adcd8655ed94,012f8b3c-d140-5957-999d-979e6fa632f9,False,7,,,,False,False,none,searching
825ec4a8-1df8-5c2e-9729-9fa8c2e3b236,f7fb974a-7c74-5aa3-be1a-d8498b1a08bf,False,6,,,,False,False,none,searching
1c10733b-f5ed-5647-9add-2ea3c62405f9,0e21d3a1-59ae-5898-a044-3f38738cc9ff,False,4,,,,False,False,none,searching
2560cf11-30f4-50d4-a4cb-6d13177fdf98,d0d53ff2-3e63-51ef-bf27-57951e6f8158,True,5,447929.35,3.0,Mid-size,True,False,none,placed
2f509799-f278-534b-aa32-70f8f02a4dad,e9fea5f5-ffd4-57f0-b0df-4999912b18f9,True,3,1287064.57,2.0,High-Growth Startup,True,False,none,placed
1da8dcdc-9471-5510-b2f9-4e20e8b87de5,8b6337d4-bd10-5829-ad62-c30501436433,True,6,577798.7,2.0,Mid-size,True,False,none,placed
24fd4a6c-ba12-58e9-b5bb-c72a2eafb42d,3fc71521-d68c-5e13-9772-39924618d9b7,False,11,,,,False,False,none,searching
34dd9900-eaec-5197-9b2e-3f87d1898d28,d0d16cc4-40a3-57c4-be5c-4f82fbbac348,False,10,,,,False,False,none,searching
afacbaf4-d1be-5ace-b742-ff6d2a466391,0d91a8a1-ca93-50ed-9b39-82fa893892b6,False,8,,,,False,False,none,searching
15b1307e-4fd5-538f-86a8-a722e4bce7e8,d13f7762-ec0c-55a4-a717-797e7ef25352,False,4,,,,False,False,none,searching
142621c4-d926-51e7-a645-491ce3b569b7,0b5215b7-b0ed-566b-8909-8632a52e6f8d,True,3,499530.31,2.0,Startup,True,False,none,placed
ce2af426-2006-51da-8d1e-ea7350edc16a,caa3f187-6362-5fac-bcc3-568033bb9244,False,5,,,,False,False,none,searching
f4c88465-c9de-5f31-ae69-820c239800ea,b414f70c-6e3e-5f11-961b-02fdd2ecdebb,False,5,,,,False,False,none,searching
4c0dde73-38ea-503a-8235-5885c411b3e9,dceb1946-b490-53ba-a76a-2f1799e9f26c,False,10,,,,False,False,none,searching
7a0902d7-ad18-5cff-9463-adf3b966b241,86abbf68-c6f7-5020-997a-093114a758bc,False,8,,,,False,False,none,searching
8224a1b3-a74f-5d46-9d76-dba3e1c7b489,543866c0-296f-5a46-b97f-b10109a71489,True,12,459484.07,1.0,Mid-size,True,False,none,placed
03e379b3-1fdc-5688-9b5b-d21ed3c00de8,75031a75-325d-5dd6-ac97-7f310a42ff2a,True,12,624982.39,1.0,Mid-size,True,False,none,placed
6e797776-e5e5-5a47-993f-af0ba37b7388,0b10891f-227c-5063-be57-4a80712f63d8,False,9,,,,False,False,none,searching
4585f89e-9c22-53af-8bf6-e65173a66a18,a1aaae65-8200-523a-bb7e-73a658c471f5,True,1,458498.31,1.0,Startup,True,False,none,placed
c1a4ca37-a381-52f7-acc7-8b71dbccb53f,b9416402-3ca9-55d3-8798-53c83ce8d669,True,1,556248.84,1.0,MNC,True,False,none,placed
0575953e-fb02-5a67-b12f-b572b4a051ec,580489ab-c818-57a9-b78c-54912e919627,False,5,,,,False,False,none,searching
1a50e17a-edad-5d4d-9219-da5c611d6219,181e5747-118c-5cbf-ab6d-d3a5b86a39cb,False,10,,,,True,True,false_positive,placed
3d0b6714-8c70-5930-b8ab-e103fa26203c,1193431e-3fcd-53c7-ba05-00d5babda498,False,7,,,,False,False,none,searching
e0dcf2a6-d48c-5b56-88ba-116bad2c3f4b,d2a64bfa-8792-5755-8233-c1c5055de28d,False,11,,,,False,False,none,searching
30b79007-6932-5219-81c1-a39d01d894b0,71a0e159-0e44-5466-9b57-c8f8af459eac,False,9,,,,False,False,none,searching
4c2b48c4-c74e-5eb4-8a22-f4d6c3f15db5,230cb262-ecad-58cc-ba1c-a52c06bc3bb7,True,6,400939.1,1.0,Mid-size,True,False,none,placed
0f8fbc43-9a16-5cdb-a720-be2964762f7d,94c16acb-66a5-5354-89ac-d8185ba2ae13,True,8,455717.14,3.0,Mid-size,True,False,none,placed
8bdc2400-5b2b-504e-ade0-5e8d4b10f744,74615ea8-b397-5bba-b6f7-4fe70274c4e3,False,6,,,,False,False,none,searching
48526b3f-ae80-5d29-a71a-8165281f2d64,846b3453-dc61-5052-a4a5-8a1dd1c947c5,True,1,619069.79,2.0,Mid-size,True,False,none,placed
0245baa0-6b01-599e-b425-27df506b4ecd,efba406d-94aa-5292-ad3d-d0488a9744bc,False,6,,,,False,False,none,searching
45520bb8-7fae-5363-84e9-b24714b73565,819d4360-290c-5d22-89da-89c23993ce99,False,5,,,,False,False,none,searching
cab02ce1-8145-5cbc-a798-c6c7d5551992,a8bef9a4-bba6-5aa1-8c33-f09196d02ead,True,7,506429.89,1.0,Startup,True,False,none,placed
f8cd3f89-0a98-52a6-835d-5ca122ab18d4,cc3c8267-052a-5e84-8570-21b87074786e,False,5,,,,False,False,none,searching
1c8f1060-1fdd-5e9c-9e17-0fa8bb620c52,7571a0ea-145c-5a8e-8d0a-4563f1e03cdc,True,2,369804.14,2.0,Startup,True,False,none,placed
51f01811-e37a-5b70-ae7f-6a7a68d4c84a,f5765e59-cb08-5e18-85fa-3bfb7b23b61e,True,1,433812.52,2.0,Mid-size,True,False,none,placed
e95f5c06-13ae-5c68-8d8c-d32f5f01496c,929227b1-1f5e-5d36-8ea3-eef262d8cbea,True,2,434613.57,2.0,Startup,True,False,none,placed
7f96944b-bb8c-546c-bc8b-29715a80edc1,7514c98a-cab0-5192-bf0e-bf3830023d33,True,5,383222.01,1.0,Startup,True,False,none,placed
75aac95a-4272-56c1-a34e-ae8475825c64,c9cec74f-7d9c-596c-98cb-d1e472b4b2c5,True,1,444419.68,1.0,Startup,True,False,none,placed
e38e85fa-0e5f-5e02-a3fa-0a4965f72e71,51525ce7-b91f-5c84-afff-b13f7f6a0104,False,10,,,,False,False,none,searching
fb3f840b-5ded-5978-a440-8e7613fcf8db,8ae1e1f7-d6cf-5138-8644-af90da9fc9e8,False,10,,,,False,False,none,searching
18c81843-90f0-523c-a317-5a516222fcb5,50721efe-174f-52b7-8c37-738149c686eb,False,11,,,,False,False,none,searching
21e1562e-a599-50b4-ab95-fdba63f52eca,b8d42736-ba6b-59da-b001-12fbff858248,True,12,519838.2,2.0,MNC,True,False,none,placed
dd272f6d-a7ca-55d0-b6c7-89e6447d8d5c,d4ccd163-3e34-52ac-bc12-9a813d6c781b,False,12,,,,False,False,none,searching
305f0afd-84ab-5c2e-8a31-83b27394cb0a,f176a185-a1fc-5f53-b2c2-e3b0c0e5517c,True,6,452792.61,1.0,Startup,True,False,none,placed
37d4aa4f-1cd6-503b-8fa8-2ed5acccd622,f2f40fe9-c0cf-5052-94dc-6ea6ef48b41e,True,7,604335.0,2.0,MNC,True,False,none,placed
e6185f30-b2fa-5ec2-a387-1ed05bef543c,b63d3011-7a05-5230-b50d-296aa4707a76,True,5,399295.7,1.0,Local/SME,True,False,none,placed
c2bbc8eb-191e-5f0c-a46a-532b1a67c738,fe12a8d5-957f-5167-b619-d919e331ee02,False,7,,,,False,False,none,searching
1a82a890-6db6-519f-8fcf-78f4c99d7613,799a6004-22c5-54e1-961d-a5e78db31d55,True,12,365384.28,2.0,Startup,True,False,none,placed
17183a59-b63d-575c-8f42-1dcb4273f453,00fc3aab-0a0b-5374-b44f-7ae9fb208d08,False,6,,,,False,False,none,searching
2af1ffd7-5091-5d73-92e5-4cfa33c8459c,575ac3f1-9759-56cb-8985-67a45141f21c,True,4,373188.06,1.0,Local/SME,True,False,none,placed
f3759dbe-ed20-55c6-b24d-1bdd52f7f7d1,5cf2292a-823d-50a4-9d0c-42dfe57c023e,False,4,,,,False,False,none,searching
1671516c-d5a2-534f-bbe8-4524cbb5016b,568382e4-8229-57cb-8894-f812af05a1b5,True,6,437820.21,2.0,Mid-size,True,False,none,placed
3eddb2c3-fce4-5769-ac5b-f635e389566d,7ccac20f-8c35-53ce-ade3-b8273e478550,True,4,422697.86,2.0,Startup,True,False,none,placed
75538b5d-ae59-54e7-a6f6-cd298902ea7c,a9117da0-777b-500c-a777-b984380b6649,False,12,,,,False,False,none,searching
53a5da3d-c60e-5b7b-ae00-d7918df1c83d,dc9db5d6-5d8b-57c0-b155-5bdc8caf974f,False,11,,,,False,False,none,searching
2e2a8ddf-85ef-5264-a2d1-792d4973073d,7e04e6af-ca19-5e11-bef3-b40844eeed65,True,1,397870.1,1.0,Local/SME,True,False,none,placed
187bdd3e-a639-503b-8ed4-fd006bba453f,79eb2e08-8dfa-5f7f-8d3a-23bee01d5ec6,False,7,,,,False,False,none,searching
8a1aac32-bd84-56ea-a3f4-eea7b2ed09d7,54076890-b981-50b6-812c-8ac1e6bd65ca,False,7,,,,False,False,none,searching
83bcd1e6-a4c7-5da0-aac6-eebc7969c9a1,230bc52a-f28f-5141-bf55-e3aaf00e5390,False,8,,,,True,True,clerical,placed
0407cecb-83b9-5550-b490-e3a9714970ab,e5edac06-e6b8-5912-90b0-455119436466,False,5,,,,False,False,none,searching
8af449e2-9067-56aa-a91b-5f1486bb7a2a,ee227a09-17d5-592a-a7c3-0c3405b04f6a,False,10,,,,False,False,none,searching
f06c645e-c328-5829-8df1-50bc80477d8c,28b947a7-2619-589e-b3ad-5cbaa6b86fad,False,7,,,,False,False,none,searching
ae45aebd-0c60-560c-abe9-58a1301ebbf0,4360ca0a-a702-5838-8008-b9894269339c,True,3,454269.45,2.0,Local/SME,True,False,none,placed
ec543ca4-30e7-57ab-933a-e006c5059234,4b31be5f-d559-5f16-a3a0-ae42893317d1,False,9,,,,False,False,none,searching
84e4619a-e529-515f-9e1e-6d0eca896478,6a1208ca-8725-5c91-a163-2ece4ee154a8,False,5,,,,False,False,none,searching
06265765-7d3e-5cdd-9b30-8588a0bed431,bb6d2d39-b794-5972-9e1f-8137d2a6e035,True,3,436016.42,2.0,Startup,True,False,none,placed
e19edbac-661b-5bd1-b635-ec300f6184fd,5e314c95-111c-52d3-9fbd-1a0b9a8d1b05,True,3,431630.77,1.0,Local/SME,True,False,none,placed
ae614592-0f89-5e74-beb4-a2cfb7b18717,005f5cb1-29c3-5e41-bbc1-8494abdddec9,True,5,412346.35,3.0,Startup,True,False,none,placed
011d593d-c87b-5acc-b1a7-1771e7c0798d,e033b835-f4b8-532c-b634-abb144438ef1,False,4,,,,False,False,none,searching
04362a21-ba91-5bbc-9a41-ec0033f98ba5,ca0933a2-bf65-5bc0-842e-fa12ef37e99b,False,11,,,,False,False,none,searching
3eb1b7cd-f67e-534d-8b01-419cdbe01e67,82f18c22-c288-51c1-a38f-e7e5b574a578,False,8,,,,False,False,none,searching
e2459b7c-6b42-50d1-b68b-c3762474c45f,71ff7103-7fe6-5776-99a6-0d1031c21840,False,11,,,,False,False,none,searching
e32fd386-b850-5fd1-a253-0eb5121ef9aa,d3e1285b-efff-5a3d-ba87-271a86ec5b15,False,8,,,,False,False,none,searching
3a00c41e-561e-5bec-8db9-0c6ab2fc1c6a,9ab7fd87-48b5-5423-887b-69d74e1b937d,True,8,464275.71,2.0,Startup,True,False,none,placed
710999da-ec6e-5441-8c32-f34ab9e15769,4e8c0cf5-4532-5bef-a587-bebeafe360f8,True,8,862860.93,1.0,MNC,True,False,none,placed
d97e644a-23ec-5bec-996a-4f0f71c92756,5f9f37f0-3930-54cf-b595-4847c81620fa,True,1,465599.45,1.0,Local/SME,True,False,none,placed
be25e4c0-bb61-509a-b683-766c240e3a1c,dd388dd9-3a59-5c96-a441-7f1effe439b7,False,12,,,,False,False,none,searching
af82d6db-97e9-5e94-b816-d983fb33d136,9ac9d418-3450-5cc2-8e46-38d360464f96,False,8,,,,False,False,none,searching
54384809-0ff3-5c2c-a148-77e6c52ac886,9a8d321a-42e1-5833-acbf-63ff6ac12e5d,False,10,,,,False,False,none,searching
c4a28249-aeb6-5517-b5a3-f0261e90f3db,123c6712-ba1f-59e4-bbb3-97d148116842,True,1,420912.88,1.0,Local/SME,True,False,none,placed
caed3d59-df39-5875-b983-cc8fc266142a,aa19be82-d8df-5970-812d-7a61f683b623,True,9,413140.86,2.0,Startup,True,False,none,placed
eb2a3a86-cc3f-58a7-91fe-b9dae487bccf,74044182-6482-51d6-bcdf-b3556fd31c28,False,11,,,,False,False,none,searching
d8fb2254-1518-51a6-bccc-669c25dac67e,ab14de64-fea2-5417-a4b6-e91d770e2e47,False,5,,,,False,False,none,searching
629fa870-96cb-5845-a909-3d33a1321969,6aca9809-173f-5e8c-89e5-91837cdc8dab,True,3,756953.92,2.0,MNC,True,False,none,placed
79becca6-556b-5be7-a18d-231a5282192e,47c11d67-6499-5e3e-a0b5-6b6be5a53485,False,9,,,,False,False,none,searching
1ac51f8f-fecd-50ea-afbb-825b3c0fdb20,75fcb307-3ae0-5f21-b715-0ed755578472,True,10,427503.25,2.0,Mid-size,True,False,none,placed
76133776-fdc6-5300-9c72-54fd9ef92bd1,d04aadf3-2769-50b6-ae54-1a8458e2f7a9,False,8,,,,False,False,none,searching
1c16c884-a7c3-523a-999c-b2ded99d04a1,a8c41518-4b63-5671-b1eb-b4d5c9b56e1f,False,4,,,,False,False,none,searching
7434bf78-9383-562a-9f4f-798ed5f10a51,471bcf6f-be95-57c0-b284-c3954dc2a910,True,1,521985.34,1.0,Startup,True,False,none,placed
271e7bf0-bf5a-5db1-b92e-3d514ff0f881,cbac8ab9-13f8-5c25-8f9b-922d208e4821,False,9,,,,False,False,none,searching
bfa7bbff-df98-56aa-bab1-dc0bb576850a,d8e824bd-dbcf-596e-9ca1-0490af1844f0,False,11,,,,False,False,none,searching
6a31263f-6c42-5f8a-91c1-15bd64b8448c,cc35029f-7f4a-5154-b98d-d8bcf48c516f,True,6,482176.59,1.0,Startup,True,False,none,placed
3a098338-8f6f-5957-941b-9fd600c3b0ee,69c8fb21-ae29-5c5a-817e-54d1978a5e2f,False,10,,,,False,False,none,searching
b283d7a4-456c-5fd9-8414-479ec67308d8,a3b32bc3-3348-54fc-8e38-801cc245773a,False,10,,,,False,False,none,searching
d8f5d44f-1c9b-57fa-9098-dcda3722d858,ed900965-674d-54dd-836a-9b2effd7aca3,False,11,,,,False,False,none,searching
d230be2b-33e2-567d-a192-10d2f612a0a4,c844490e-e5eb-54a2-bbed-73988c56533e,False,5,,,,False,False,none,searching
710b70ae-28c5-5f0e-aa3b-99031cbae7f0,1dda75b9-17be-5308-842a-8962b65769a3,True,3,443200.67,1.0,Local/SME,True,False,none,placed
c817fec9-118c-51a8-a699-c41f9f09f060,eaf8f66c-eb28-510f-a4f9-074d14a7f293,True,1,362839.67,1.0,Mid-size,True,False,none,placed
d5f50f29-5464-574f-9f51-f4b9424f65e9,3e563256-f1d0-5c5f-a33e-171902e77d3d,False,10,,,,False,False,none,searching
6772f39e-623a-5952-8123-ba4d00b6863b,bbdddae7-40c7-5911-bc81-d1332763a118,False,7,,,,False,False,none,searching
496e7193-a42d-50c0-adcf-5ae64e9dc7db,c630be95-d1ee-5fac-804d-40bbf7996ddf,True,3,377099.23,2.0,Startup,True,False,none,placed
691f09e1-e253-5edd-adff-83e6c992d590,39f1177f-e00e-5a62-a8cf-1934358bfef9,False,11,,,,False,False,none,searching
