student_id,institute_id,course_type,course_family,cgpa,internship_count,internship_employer_tier,ppo_exists,cert_count,graduation_month,graduation_year,target_field,target_city_tier,loan_emi_monthly,has_profile_contradiction,is_scarred,10th_board_score,12th_board_score
2120aa93-38b6-570e-bc85-17dc6f058d04,0081f0eb-092d-5faf-935c-ef0af047415a,Architecture,regulatory,7.22,0,none,False,1,11,2022,Public affairs consultant,1,19460.69,False,False,67.8,65.9
87aa526e-d11a-5ebf-bd2e-6e26dea5a2d8,a8501656-174d-5c16-9667-61e6de2d50cd,Arts,market,7.12,0,none,False,0,12,2023,Agricultural consultant,3,20013.78,False,False,73.6,83.7
095a49f0-af94-5020-b895-3ccdbaddce6b,87f37f97-3f17-5b07-968e-942fcff78ed3,Nursing ,regulatory,7.4,0,none,False,3,6,2022,Water quality scientist,1,12683.2,False,True,53.1,72.3
7133bffe-4697-5311-8a57-d23e96e61ca9,1ba77ac2-d743-5e64-97f0-efec22d1a921,Architecture,regulatory,8.41,0,none,False,2,1,2022,"Surveyor, mining",1,19893.78,False,False,72.3,60.6
bf9c0cf7-8534-54cb-bf82-b805747abe68,0a9b4a0c-dbfc-5dc8-951a-c1acfe131a84,Humanities,market,6.51,0,none,False,0,7,2024,Land,2,10056.72,False,False,51.3,44.7
57706038-0d9e-5886-af87-3778de2ff869,868fa1b9-503b-55ed-84f7-043338de814c,MBA,campus,6.72,0,none,False,0,12,2021,Travel agency manager,3,23701.74,False,False,60.1,50.0
ce2efbfa-a183-5b5c-9fe9-e21f6a54029d,f08f8d85-379e-5817-95a0-60d18c795161,Engineering,campus,7.98,0,none,False,1,3,2021,Environmental consultant,2,7239.46,False,False,79.7,81.1
f81b1076-ff98-5a42-836f-5fbed6dd3251,276913dd-0d54-546e-a168-ac9e4f797bd8,Humanities,market,5.37,0,none,False,1,2,2024,Biomedical scientist,3,10546.46,False,False,77.0,57.6
64d45374-0648-56b1-a41c-8456a1405fc6,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,MBA,campus,7.64,0,none,False,1,7,2024,"Psychologist, forensic",2,10981.6,False,False,57.2,50.7
cfa07456-dc64-5da2-97e9-278b8a27817c,31bef2e4-84a2-5bcb-8a92-18d6384b36aa,Law ,regulatory,6.94,0,none,False,2,11,2021,Immigration officer,3,5827.68,False,True,63.9,45.3
70e45703-a280-508f-be67-a28097925506,6ae973a5-b817-5d8f-b538-131a385b915f,MBA,campus,6.08,1,unverified,False,0,12,2023,Osteopath,2,14891.73,False,False,50.9,40.0
7e4b7ef8-ff15-5147-9612-d9a257d3d8e7,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Arts,market,7.26,0,none,False,1,11,2022,Commercial horticulturist,1,11492.0,False,False,57.8,49.7
1b8747d4-f21a-5fa4-b9de-b096a5c5ff6c,c1690af3-0fba-5ce2-a091-b19627cbdbca,MBA ,campus,5.76,0,none,False,0,2,2022,Counselling psychologist,2,18752.1,False,True,72.2,91.9
b05832f6-c8fd-5153-8807-31367216f25e,57807705-ef8e-5bac-9182-b90bac5fed49,Architecture,regulatory,7.4,1,unverified,False,1,7,2023,Armed forces technical officer,2,24636.34,False,False,74.2,81.6
545e8a18-b1f6-509c-9fc9-7b9a000e175f,789e6518-9f2a-59dd-808b-2b5ab872db63,Architecture,regulatory,6.47,0,none,False,0,11,2022,applications developer,1,10256.46,False,True,57.4,61.4
871068f2-8c82-5b8b-8d83-182a3d05f546,8ac22c2e-63b5-5dd1-a0ce-29d5a9c9078c,Humanities,market,5.48,0,none,False,0,6,2023,Industrial buyer,3,14873.82,False,False,59.7,73.0
c34ad176-73cb-5ba8-a210-62762277d93a,c1690af3-0fba-5ce2-a091-b19627cbdbca,CA,campus,7.42,0,none,False,0,12,2022,"Research officer, government",3,16786.77,False,False,88.6,88.3
86c3a09d-ab3d-5860-9b14-05b94a7cbd21,335e5f6d-1ec6-5d79-bb5e-b213b7d25eee,Law ,regulatory,6.93,0,none,False,0,12,2022,Commercial art gallery manager,1,8803.56,False,True,71.2,74.7
da19dec3-af7d-5119-a756-0c0dcd0a1908,7ca622ca-7d41-5365-89b3-c0b5125326a8,CA,campus,8.0,0,none,True,1,12,2021,Chief Strategy Officer,1,22112.49,False,False,54.9,49.4
852a999f-40ea-52e3-b00f-93494ff2521f,6ae973a5-b817-5d8f-b538-131a385b915f,Arts,market,,0,none,False,2,5,2022,Farm manager,2,15412.0,False,False,74.9,73.1
2355f365-49a6-5d95-99fe-25854a5aa0ec,1038f161-21cd-52ab-aee1-c0298ac637fa,Humanities,market,7.81,0,none,False,2,6,2021,Soil scientist,1,24490.65,False,False,70.8,58.3
d0ae644a-58a7-5bc1-95e6-8410f7c7c769,5baf5113-1203-5d7b-9eed-43e4c6ced81d,Arts,market,5.88,0,none,False,2,2,2021,Control and instrumentation engineer,3,21398.34,False,False,64.7,60.1
c32126c5-7bb1-5696-89b1-b68efc2387a0,ebd43501-b9e8-52b8-9714-affe66285ebf,Humanities,market,8.13,0,none,False,2,11,2022,Network engineer,1,22308.32,False,False,64.2,64.2
0afda4c8-079f-509d-b0f1-b40b8dddcc95,da9c018a-4665-58a0-8510-ca425b46e082,Nursing ,regulatory,7.71,0,none,False,2,12,2024,Professor Emeritus,1,19575.21,False,True,75.8,79.9
c23a2d4f-0ee9-5c3a-8c7b-870d36c91cb5,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Arts ,market,7.49,0,none,False,3,11,2022,Metallurgist,1,6067.51,False,True,75.7,76.3
637bc8f6-4f8a-5a69-9976-7d995c6ca656,335e5f6d-1ec6-5d79-bb5e-b213b7d25eee,Architecture,regulatory,8.22,1,unverified,False,0,10,2021,"sound technician, broadcasting/film/video",2,13293.0,False,True,78.5,72.3
74f48a8c-58bf-56a3-b92a-f9055c873e25,6ae973a5-b817-5d8f-b538-131a385b915f,Law,regulatory,,1,unverified,False,2,12,2021,Personnel officer,3,12858.75,False,False,61.1,47.6
d7bf29fe-6945-51f2-819c-f3428c61bc4c,868fa1b9-503b-55ed-84f7-043338de814c,MBA,campus,6.85,0,none,False,0,8,2024,Theatre manager,1,8368.28,False,False,83.6,89.8
7cf87da9-9ba7-5054-8cf9-1175b05ed0d4,335e5f6d-1ec6-5d79-bb5e-b213b7d25eee,MBA,campus,7.1,1,recognized,False,1,2,2021,"Designer, fashion/clothing",3,9723.44,False,False,72.5,71.0
0117a996-7d70-5515-8d79-fd9f40f64876,c6c21a2a-131d-5b4b-bb91-86e0d240ef00,Law,regulatory,8.39,0,none,False,2,12,2024,Patent examiner,2,7231.94,False,False,73.9,76.6
94d9ff2b-6d86-519a-991f-b3cb5460608e,ebd43501-b9e8-52b8-9714-affe66285ebf,CA,campus,9.63,0,none,False,1,2,2023,Child psychotherapist,3,12093.42,False,False,44.4,40.0
660467b1-b2f0-52fa-9fbc-52c685162b7b,f93be952-b7c2-5130-90be-f48d4f497cfb,Arts,market,,1,unverified,False,2,9,2022,Recruitment consultant,3,15774.0,False,False,64.2,65.6
006de3e5-a7dd-54dc-998c-a1474db8fa2d,934a15d2-5080-5ed2-8e6e-4249720cae62,MBA,campus,8.63,0,none,False,3,4,2021,Warden/ranger,3,10608.6,False,False,75.1,82.1
2cd2cb0b-76ff-57d5-b74a-a1e2fccff117,285a5315-c920-52f8-a94a-24724b09177c,Architecture,regulatory,8.09,3,recognized,True,1,2,2021,Orthoptist,1,8530.02,False,False,65.3,68.6
e9998409-59d2-555f-be21-fd4006ba4cad,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,MBA,campus,9.21,0,none,False,1,9,2024,Health service manager,1,17910.68,False,False,82.2,82.8
a1b55d29-034f-5d4a-86ee-9d09d74d5b46,ebd43501-b9e8-52b8-9714-affe66285ebf,Engineering,campus,7.32,4,unverified,False,0,9,2024,Amenity horticulturist,2,8295.46,False,False,82.5,91.6
f10f9eae-162f-5365-b63a-a6899f6ebfaa,94fc6d86-59a4-5525-9d42-b3053abb8a83,Architecture,regulatory,7.4,2,unverified,False,0,10,2022,Metallurgist,1,11774.89,False,False,77.0,64.7
dc8c2aab-7fce-5a2b-b7b9-e2b7a08a1678,2e2e1682-69bf-508c-8e95-cd7a876fdeac,Law,regulatory,9.13,0,none,False,2,4,2022,"Engineer, water",3,18168.51,False,False,95.1,89.6
47a122a9-c56e-50e5-9564-0a6486700b22,1038f161-21cd-52ab-aee1-c0298ac637fa,MBA,campus,5.84,0,none,True,0,9,2024,"Producer, radio",2,9239.18,False,False,46.7,46.0
1423112b-ac75-5d36-bd74-cbe740c5988f,624a47f4-cc67-5634-a0b2-42365ab75e2d,Arts,market,8.98,3,unverified,False,5,12,2023,"Producer, television/film/video",3,6945.63,False,False,69.3,76.7
25d0d905-0126-59a2-8740-24cf4a5134ed,4c2f55f1-42df-5bc0-8998-b236a95c890f,Architecture,regulatory,7.31,0,none,False,1,10,2021,Fashion designer,2,7986.97,False,False,75.8,54.4
e83d9fdd-49ac-5507-a43e-4f1b7f6eea4a,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Engineering,campus,6.98,3,unverified,False,0,10,2023,Medical laboratory scientific officer,2,20674.45,False,False,60.9,49.4
4096d7b0-d739-50c9-a912-0f6cff9ec3db,1ba77ac2-d743-5e64-97f0-efec22d1a921,MBA,campus,7.4,0,none,False,3,6,2023,Child psychotherapist,1,15445.79,False,False,73.9,90.9
d7d59641-bd7d-5e5c-be0f-e1e5f8b5dad3,a91d5f7c-701d-500c-919e-fe3ddf7834b6,Nursing ,regulatory,8.79,0,none,False,0,7,2022,Mental health nurse,3,23320.97,False,True,68.7,41.7
fe38174b-e91e-5fd8-b214-ac2927680c30,6ae973a5-b817-5d8f-b538-131a385b915f,MBA,campus,6.54,0,none,False,1,9,2022,Sport and exercise psychologist,1,10087.19,False,False,78.1,89.7
e1bb9525-91d4-5b4b-80cb-8f3d1cb991dd,276913dd-0d54-546e-a168-ac9e4f797bd8,Architecture,regulatory,5.81,0,none,False,0,7,2022,Mechanical engineer,2,9756.41,False,False,57.3,49.6
78be84c4-320f-5daf-9219-68c4ee987f1f,c6c21a2a-131d-5b4b-bb91-86e0d240ef00,CA,campus,5.33,0,none,False,2,5,2023,"Biochemist, clinical",3,13261.09,False,False,79.7,83.4
2d2ebbf0-f244-5425-9573-0ed17c367aa0,d846a05d-7f8f-5262-ac2e-8c34f4f64c02,Engineering,campus,7.79,0,none,False,1,12,2022,Occupational therapist,2,8033.46,False,False,95.7,100.0
8f6109cb-f77a-517c-8b6d-e395c6f9f998,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Humanities,market,5.64,0,none,False,2,6,2023,Health and safety adviser,1,9901.94,False,False,62.1,66.1
50262402-08b8-5a75-b301-c2cc1189f2db,ebd43501-b9e8-52b8-9714-affe66285ebf,MBA ,campus,8.3,2,unverified,False,3,5,2022,Energy manager,1,6418.27,False,True,81.1,96.0
4375bfd0-b0f9-556e-a732-b1df9511f94c,276913dd-0d54-546e-a168-ac9e4f797bd8,Engineering,campus,6.06,0,none,False,0,2,2022,Community education officer,2,21756.51,False,False,54.4,52.7
1120ecce-c3be-54a1-896c-392afd74c543,624a47f4-cc67-5634-a0b2-42365ab75e2d,CA,campus,7.43,0,none,False,3,8,2021,"Programme researcher, broadcasting/film/video",1,5327.54,False,False,77.5,77.0
f4735f46-39b3-5cd4-8ede-7ebba0670ace,e53e4cea-62ed-5c2b-83e5-2abe5acc18ae,Nursing,regulatory,5.37,0,none,False,0,12,2023,"Chemist, analytical",3,12645.12,False,False,50.9,57.9
9ac8cb37-a8f9-5a66-a36c-8a90407f0027,94fc6d86-59a4-5525-9d42-b3053abb8a83,Engineering,campus,6.69,1,recognized,False,2,10,2024,"Engineer, petroleum",1,12341.65,False,False,50.5,47.5
2d4bd10e-56b6-5f2c-a4c9-02ff06b3df92,e81d2298-a696-5621-a342-ee0437afaab3,Architecture,regulatory,8.25,0,none,False,1,3,2023,"Therapist, speech and language",1,14808.21,False,False,46.0,48.0
9491794e-7f1e-54ac-a04b-2566af9b5145,7ca622ca-7d41-5365-89b3-c0b5125326a8,Nursing,regulatory,6.22,0,none,False,1,9,2023,Advertising art director,1,24239.65,False,False,60.8,68.5
3f2e9087-85ac-54f9-a4c9-d4e21e311300,da9c018a-4665-58a0-8510-ca425b46e082,Arts,market,9.54,0,none,False,0,4,2022,Arts administrator,2,12652.82,False,False,79.2,87.7
ac2425d0-7671-5939-a3f1-ee9973f005c8,e53e4cea-62ed-5c2b-83e5-2abe5acc18ae,Humanities,market,5.65,0,none,False,1,1,2023,"Lecturer, further education",3,7281.73,False,False,83.6,71.8
77bfb903-a8d3-545d-8b6c-d9613b09533a,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Arts,market,5.7,0,none,False,2,6,2023,Financial planner,2,22917.34,False,False,56.7,54.8
b51d0c7e-cc78-522d-a73f-5f54af172eb3,335e5f6d-1ec6-5d79-bb5e-b213b7d25eee,Humanities,market,6.0,0,none,False,0,1,2022,Comptroller,2,5131.85,False,False,67.7,72.2
9948ff27-639c-5e1c-b2b0-f3a32a986ee7,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Law,regulatory,6.96,0,none,False,1,2,2021,systems analyst,1,6055.67,False,True,68.9,63.0
348249e3-db52-5d92-a827-79264ebb71e4,8b0353a6-3bdd-5f0d-aae4-34dd71e14a89,Nursing,regulatory,9.44,1,recognized,False,0,2,2023,"Engineer, land",1,13276.97,False,False,79.6,79.9
3656aa91-2daa-5485-97e7-bdd48b9f65bd,868fa1b9-503b-55ed-84f7-043338de814c,Nursing,regulatory,8.69,0,none,False,1,8,2024,Broadcast presenter,3,23066.29,False,False,85.8,87.8
0ddc79a9-5ecd-582b-a026-685e0e8f51cf,934a15d2-5080-5ed2-8e6e-4249720cae62,CA,campus,9.04,0,none,False,2,6,2024,"Surveyor, building",2,20777.4,False,False,57.2,54.8
6995b692-6415-540a-bae4-175248f0b94f,57807705-ef8e-5bac-9182-b90bac5fed49,MBA,campus,8.17,3,unverified,False,3,2,2021,"Engineer, maintenance (IT)",1,8154.41,False,False,75.0,69.4
122aac25-2463-5782-b9f7-eb550d027743,624a47f4-cc67-5634-a0b2-42365ab75e2d,Architecture,regulatory,8.09,0,none,False,2,7,2023,Theatre director,2,20053.43,False,False,63.0,51.6
97f71251-d385-598e-95b1-87a4c58a0906,0081f0eb-092d-5faf-935c-ef0af047415a,CA,campus,7.3,3,unverified,False,0,12,2024,"Engineer, technical sales",1,8506.43,False,False,70.6,69.9
8474a8da-0f8a-5aae-bb94-d35b2c3d689f,868fa1b9-503b-55ed-84f7-043338de814c,Arts,market,6.68,0,none,False,0,4,2024,"Exhibitions officer, museum/gallery",1,9165.63,False,False,57.8,46.5
d22ed50e-f13b-5bd4-977d-3014458f4bc3,d941cead-36d5-5cdd-9d51-d761fd8ed14a,CA,campus,5.34,0,none,False,3,4,2023,Land/geomatics surveyor,1,10953.29,False,False,69.8,74.5
49415fc0-d8f2-53b5-b882-5340a0eb6782,e53e4cea-62ed-5c2b-83e5-2abe5acc18ae,Nursing,regulatory,7.01,0,none,False,0,2,2024,Data scientist,1,15110.82,False,False,74.6,71.4
592cf444-c358-535f-8920-9837a32b1112,7ca622ca-7d41-5365-89b3-c0b5125326a8,Arts,market,7.6,0,none,False,3,8,2021,"Therapist, occupational",2,21849.44,False,False,57.9,53.2
94f84b92-f739-50ab-8abb-cd56b08b8693,934a15d2-5080-5ed2-8e6e-4249720cae62,Arts,market,5.7,3,unverified,False,2,4,2024,"Accountant, chartered",1,12376.02,False,False,60.5,81.4
d9d4462c-1236-510d-999c-da862f8b1ce5,c1690af3-0fba-5ce2-a091-b19627cbdbca,Humanities,market,9.63,4,unverified,False,1,5,2023,health and safety inspector,2,17262.15,False,True,67.9,69.0
7655be53-e773-5c14-8416-75e4327a3e9f,335e5f6d-1ec6-5d79-bb5e-b213b7d25eee,MBA,campus,8.86,0,none,False,2,11,2023,Dance movement psychotherapist,2,11204.76,False,False,84.2,91.4
9bb24274-340e-5180-856d-b8681ca6bc2b,da9c018a-4665-58a0-8510-ca425b46e082,Architecture,regulatory,9.53,6,recognized,True,3,4,2022,"Conservator, furniture",3,9128.85,False,False,88.7,86.7
20f21f0e-e115-5917-b4d6-2fa74d8d3d78,0a9b4a0c-dbfc-5dc8-951a-c1acfe131a84,MBA ,campus,8.1,0,none,False,2,1,2021,"Sound technician, broadcasting/film/video",1,9280.79,False,True,66.7,60.0
eaefc12e-304e-573c-aad6-bddcc6089ed5,e81d2298-a696-5621-a342-ee0437afaab3,Architecture,regulatory,9.35,0,none,True,0,5,2023,Fitness centre manager,1,18249.97,False,False,67.0,66.5
38a00f29-b3bd-5b67-bd34-1dc269258022,851c505c-9a83-5090-8eda-9efe8992f9e5,Law,regulatory,8.08,0,none,False,1,9,2022,Ecologist,1,11963.98,False,False,85.2,83.8
d08782e4-62f1-5d9f-b5cc-979c1054080d,c6c21a2a-131d-5b4b-bb91-86e0d240ef00,Arts,market,5.26,0,none,False,0,9,2022,Clinical molecular geneticist,1,18337.91,False,False,58.5,59.2
8dbc3d71-c26f-5ce6-a57a-923f4b34928f,c1690af3-0fba-5ce2-a091-b19627cbdbca,Engineering ,campus,6.21,0,none,False,3,10,2023,Agricultural engineer,3,10672.06,False,True,52.6,58.9
e408bef3-c4ea-5383-bf5d-5a4db1351aff,f08f8d85-379e-5817-95a0-60d18c795161,MBA,campus,8.61,0,none,False,1,3,2023,"conservator, museum/gallery",1,12241.12,False,True,62.1,58.8
c47f57ff-7144-58ed-b5ad-b6d75bfa6597,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Engineering,campus,7.74,0,none,False,0,3,2022,"Administrator, local government",3,23058.26,False,False,70.8,53.1
551b5910-8c35-5831-b69f-e6c2429f766b,934a15d2-5080-5ed2-8e6e-4249720cae62,Law,regulatory,7.58,0,none,False,1,5,2024,Materials engineer,3,8339.56,False,False,55.3,40.0
f5485e70-9e06-52d1-a0c1-6ffbf7c6e1bc,0081f0eb-092d-5faf-935c-ef0af047415a,Law,regulatory,7.14,0,none,False,0,1,2023,Field seismologist,1,8890.6,False,False,86.9,99.8
448accd3-63c9-56b4-93c6-3a7c2e370890,9c9143e1-8f52-5d76-9335-57e1c13cba93,Nursing,regulatory,5.83,3,unverified,False,0,4,2022,Theatre stage manager,1,8254.98,False,False,59.0,65.2
a404bfa7-0eaf-5cbf-b156-25cd113cb19c,934a15d2-5080-5ed2-8e6e-4249720cae62,Law,regulatory,7.79,0,none,False,0,12,2023,Jewellery designer,1,19012.49,False,False,69.1,77.8
53a41ad9-d46a-556f-85e8-c324d4a8e03b,8b0353a6-3bdd-5f0d-aae4-34dd71e14a89,Nursing,regulatory,8.44,1,unverified,False,2,12,2024,"Administrator, sports",3,22014.61,False,False,67.6,67.7
5f5a4810-c8cb-5fdf-9949-913ad3df8965,e3303573-e845-50b3-8b54-a32a3c88cad2,Arts,market,8.65,0,none,False,0,11,2022,Ecologist,2,9253.56,False,False,70.7,59.0
285582f9-09b4-559c-8593-cb706c95e091,d846a05d-7f8f-5262-ac2e-8c34f4f64c02,Nursing,regulatory,7.68,0,none,False,2,10,2024,Geochemist,2,20939.5,False,False,44.7,43.4
e6410bfb-82a4-530a-8f46-12f3433cc152,45d998c8-f524-5f00-b15a-efab8a6fe6e8,CA,campus,9.4,2,unverified,False,3,8,2021,Associate Professor,2,17216.77,False,False,75.0,69.1
760dcc79-be7b-5cf5-8522-d8b11b507a7b,9ea5e0d2-9721-5476-b336-c091f4d3b697,CA,campus,6.46,0,none,False,0,11,2023,Computer games developer,1,19374.08,False,False,57.4,46.2
ff4c91ad-2bdc-543c-b601-6e353c5d8a21,e81d2298-a696-5621-a342-ee0437afaab3,CA,campus,7.45,0,none,False,0,2,2024,"Pharmacist, community",1,14818.63,False,False,75.8,64.3
e2566a14-a14f-52b0-a6f8-5eb17ab41128,9ea5e0d2-9721-5476-b336-c091f4d3b697,Engineering,campus,5.38,3,unverified,False,2,10,2021,Secondary school teacher,1,12079.91,False,False,55.3,40.0
463c6673-203b-559d-955b-454366e7ee7b,57807705-ef8e-5bac-9182-b90bac5fed49,Nursing,regulatory,5.2,0,none,True,1,2,2024,Clothing/textile technologist,1,18531.67,False,False,63.6,67.5
77140936-e62d-5ab6-ba95-aa9dcfefba38,8ac22c2e-63b5-5dd1-a0ce-29d5a9c9078c,Architecture,regulatory,8.57,1,unverified,False,0,12,2024,Bonds trader,2,9626.57,False,False,94.4,85.8
aac90bdb-bf7e-5337-aac6-1bb4952d07e1,7ca622ca-7d41-5365-89b3-c0b5125326a8,Humanities,market,7.84,0,none,False,0,3,2022,publishing copy,1,12213.39,False,True,70.2,77.9
5d5224c2-b70d-5fcc-b914-d155eea3ce79,e3303573-e845-50b3-8b54-a32a3c88cad2,Law,regulatory,7.03,0,none,False,0,2,2023,"Production assistant, radio",2,21008.2,False,False,59.3,53.1
1ce5942c-414f-5079-b3f8-c2cffd1d4590,a91d5f7c-701d-500c-919e-fe3ddf7834b6,CA,campus,7.43,2,unverified,False,1,6,2024,Medical illustrator,1,6004.32,False,False,47.4,50.4
43181ec9-a3a0-54c2-bb93-3a20e019ffbd,6ae973a5-b817-5d8f-b538-131a385b915f,CA,campus,8.15,6,unverified,False,0,2,2022,Scientific laboratory technician,2,18939.85,False,False,66.4,68.1
01421b65-9f1c-5be0-91a1-7431c971f94e,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Engineering,campus,5.31,1,unverified,False,0,10,2023,"Therapist, horticultural",3,12814.58,False,False,67.1,60.4
ef3a088b-da8f-584b-8e53-88c8ba6886f3,624a47f4-cc67-5634-a0b2-42365ab75e2d,Law,regulatory,7.21,0,none,False,4,10,2022,Clinical embryologist,2,19342.39,False,False,67.1,72.1
14610c0a-a32c-5568-a1e4-bd94bb54e24b,934a15d2-5080-5ed2-8e6e-4249720cae62,MBA,campus,6.87,0,none,False,0,1,2023,Production engineer,2,17615.07,False,False,66.2,69.4
55f58628-f134-50fc-b4e3-75e426d64624,9ea5e0d2-9721-5476-b336-c091f4d3b697,Humanities,market,7.36,0,none,False,1,2,2022,Retail manager,1,18892.45,False,False,78.2,73.4
ccbb13cd-df03-5f55-9775-c5754c6d7859,170ef6a4-afce-5e8a-ad0c-e58e5605ccb6,Arts,market,5.64,0,none,False,0,6,2023,Environmental consultant,2,23990.43,False,False,42.3,54.7
367a6e80-64b7-5555-9d9a-5942860c629d,57807705-ef8e-5bac-9182-b90bac5fed49,Nursing,regulatory,6.43,0,none,False,1,7,2023,Volunteer coordinator,2,20522.6,False,False,72.8,70.3
3bbcbe60-22bf-570b-9583-2dc2ea932fe9,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Arts,market,5.9,0,none,False,0,9,2022,Armed forces logistics/support/administrative officer,1,22708.82,False,False,67.5,65.4
0e6c1204-3662-5e57-bdaa-b4647538627b,b302edbe-9830-565f-bb69-0db1f5f9caab,Engineering,campus,7.93,2,unverified,False,0,6,2023,"Scientist, research (life sciences)",1,8544.45,False,False,73.9,61.1
ef02ffae-5b15-5b34-8401-fdf0501a814c,c1690af3-0fba-5ce2-a091-b19627cbdbca,Humanities,market,7.27,0,none,False,1,3,2023,Illustrator,1,8641.35,False,False,59.3,65.4
3a0c4d72-9868-5938-8628-46f824ff4b08,2d2bcc8e-64ae-586e-b862-4e2e796e6457,CA,campus,7.55,2,unverified,False,0,2,2023,Proofreader,2,21195.68,False,False,60.0,57.0
bd4263cf-2fed-5f74-bdff-bd354f3ae328,2d2bcc8e-64ae-586e-b862-4e2e796e6457,MBA,campus,6.21,1,recognized,False,1,11,2022,Airline pilot,1,6034.06,False,False,63.8,54.8
e6cd43b5-2c0c-58ba-a599-2a5443b8bf65,e0b1cd9b-dae1-562f-a083-3d9e2d37b039,Nursing,regulatory,8.58,0,none,False,2,2,2022,"Biochemist, clinical",1,5070.98,False,False,78.5,69.7
66df6170-5f2f-5ff3-8354-2d2d94b7d58a,da9c018a-4665-58a0-8510-ca425b46e082,Law,regulatory,5.59,0,none,False,3,8,2023,Quality manager,1,10281.34,False,False,71.7,69.4
b4392f08-1ac8-5d25-9f21-c3d421d7f25e,2d2bcc8e-64ae-586e-b862-4e2e796e6457,Engineering,campus,8.75,0,none,False,0,10,2022,Operational investment banker,2,13795.37,True,False,75.0,57.5
57ffbcfe-4f1b-56c4-8554-54a2a2b19b84,af6b0f43-27d8-57dc-a13d-3b96856db81f,Law,regulatory,6.47,0,none,False,1,10,2021,Physiological scientist,3,17591.4,False,False,72.1,78.9
3e2eba73-455a-55cf-bc9b-c8a3dc3de27e,a91d5f7c-701d-500c-919e-fe3ddf7834b6,CA,campus,7.87,0,none,False,1,12,2023,Clinical cytogeneticist,3,12183.45,False,False,73.0,71.1
b3154eab-c65a-5df4-8369-498e34c77ced,0a9b4a0c-dbfc-5dc8-951a-c1acfe131a84,MBA,campus,6.98,0,none,False,0,12,2024,recycling officer,2,19427.33,False,True,57.0,54.4
61799d35-8431-5abf-8181-029acb726982,9c9143e1-8f52-5d76-9335-57e1c13cba93,Arts,market,8.39,5,unverified,False,0,4,2024,"Producer, radio",1,14431.74,False,False,59.5,43.8
32af04d2-f0e7-5df8-92c7-1f309b6f90fe,c1690af3-0fba-5ce2-a091-b19627cbdbca,CA,campus,7.38,1,unverified,False,0,9,2024,"Buyer, retail",1,15091.56,False,False,62.3,64.2
3930accd-4f10-5ed9-9d89-bb7e908672c6,1ba77ac2-d743-5e64-97f0-efec22d1a921,Engineering,campus,,0,none,False,0,4,2022,Catering manager,1,18874.52,False,False,61.2,58.8
f039bd4b-5e70-5004-9339-41606fce41c8,2d2bcc8e-64ae-586e-b862-4e2e796e6457,Architecture,regulatory,8.79,2,unverified,False,1,2,2022,IT technical support officer,1,8922.82,False,False,76.7,85.9
2fd34e9c-74e9-5c4d-adaf-02a5932bd356,789e6518-9f2a-59dd-808b-2b5ab872db63,Arts,market,7.58,0,none,False,0,12,2021,Translator,3,24710.39,False,False,76.0,76.0
a9447961-2655-5b8b-9b3d-8cd7289e04ec,e3303573-e845-50b3-8b54-a32a3c88cad2,CA,campus,7.24,0,none,False,0,1,2023,Data scientist,1,11647.58,False,False,75.4,87.2
6484914e-1c83-5061-9ef9-cac3d0b52011,624a47f4-cc67-5634-a0b2-42365ab75e2d,Humanities,market,,3,unverified,False,4,2,2022,Brewing technologist,3,9810.98,False,False,67.5,65.5
0ad4dd5f-135a-5406-b60d-db178f9e8d0d,2e2e1682-69bf-508c-8e95-cd7a876fdeac,CA,campus,7.26,0,none,False,0,9,2022,Computer games developer,1,10246.34,False,False,69.9,81.1
8524c645-43e9-5b41-be76-fcdaf0332566,7ca622ca-7d41-5365-89b3-c0b5125326a8,Law,regulatory,8.83,0,none,False,3,6,2024,Haematologist,1,19444.67,True,False,73.0,78.9
3f707b80-4ed2-55b0-9194-ec66d91f8bd2,b302edbe-9830-565f-bb69-0db1f5f9caab,MBA,campus,5.92,5,unverified,False,2,3,2022,Textile designer,2,17408.29,False,False,57.9,52.9
2c9c2600-c1a1-5e03-bfba-8954e561905f,af6b0f43-27d8-57dc-a13d-3b96856db81f,MBA,campus,,0,none,False,2,8,2021,Sports therapist,2,8079.22,False,False,69.7,68.6
b26ddce7-a225-5def-b5f1-6a2de539ae60,8b0353a6-3bdd-5f0d-aae4-34dd71e14a89,MBA,campus,7.43,0,none,False,3,2,2024,"Journalist, broadcasting",2,19558.05,False,False,69.7,57.7
87125598-d29b-5043-b5da-7587a53e6ae9,9c9143e1-8f52-5d76-9335-57e1c13cba93,CA,campus,7.36,0,none,False,1,2,2021,Museum/gallery curator,3,17829.75,False,False,77.8,98.4
